69	156000	VKS	Hàng hóa		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
70	156100	VKS	Giá mua hàng hóa		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
71	156200	VKS	Chi phí thu mua hàng hóa		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
72	156700	VKS	Hàng hóa b?t ??ng s?n		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
73	157000	VKS	Hàng g?i ?i bán		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
361	157100	VKS	Hàng g?i ?i bán	NULL	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	27-08-10 9:45	ADMIN	27-08-10 9:45
74	158000	VKS	Hàng hoá kho b?o thu?		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
75	159000	VKS	D? phòng gi?m giá hàng t?n kho		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
335	159100	VKS	D? phòng gi?m giá hàng t?n kho	NULL	2	USD	A	C	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 9:41	ADMIN	23-08-10 9:41
76	161000	VKS	Chi s? nghi?p		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
77	161100	VKS	Chi s? nghi?p n?m tr??c		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
78	161200	VKS	Chi s? nghi?p n?m nay		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
79	211000	VKS	Tài s?n c? ??nh h?u hình		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
80	211100	VKS	"Nhà c?a, v?t ki?n trúc"	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	23-08-10 15:35
349	211110	VKS	"Nhà c?a, v?t ki?n trúc"	"Nhà c?a, v?t ki?n trúc"	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 15:35	ADMIN	23-08-10 15:35
81	211200	VKS	"Máy móc, thi?t b?"	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	23-08-10 15:37
350	211210	VKS	"Máy móc, thi?t b?"	"Máy móc, thi?t b?"	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 15:37	ADMIN	23-08-10 15:37
82	211300	VKS	"Ph??ng ti?n v?n t?i, v?t truy?n d?n"	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	23-08-10 15:38
351	211310	VKS	"Ph??ng ti?n v?n t?i, v?t truy?n d?n"	"Ph??ng ti?n v?n t?i, v?t truy?n d?n"	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 15:38	ADMIN	23-08-10 15:38
83	211400	VKS	"Thi?t b?, d?ng c? qu?n lý"	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	23-08-10 15:38
352	211410	VKS	"Thi?t b?, d?ng c? qu?n lý"	"Thi?t b?, d?ng c? qu?n lý"	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 15:38	ADMIN	23-08-10 15:38
84	211500	VKS	"Cây lâu n?m, súc v?t làm vi?c và cho s?n ph?m"	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	23-08-10 15:39
353	211510	VKS	"Cây lâu n?m, súc v?t làm vi?c và cho s?n ph?m"	"Cây lâu n?m, súc v?t làm vi?c và cho s?n ph?m"	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 15:39	ADMIN	23-08-10 15:39
